Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0yp3TvJNlG50Q4tAHWNCRm,"Enjoy the Silence","Violator | The 12"" Singles","Depeche Mode",2022-04-01,257630,77,false,,2025-09-12T18:27:47Z,"new wave,synthpop,darkwave","Legacy Recordings",0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,4
spotify:track:0qi4b1l0eT3jpzeNHeFXDT,"Just Can't Get Enough","Speak and Spell (Deluxe)","Depeche Mode",1981-11-02,220893,74,false,,2025-09-11T19:39:21Z,"new wave,synthpop,darkwave","Venusnote Ltd.",0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,4
spotify:track:3G5iN5QBqMeXx3uZPy8tgB,"Young Girls","Unorthodox Jukebox","Bruno Mars",2012-12-07,228720,71,false,,2025-09-08T06:49:42Z,"","Atlantic Records",0.561,0.749,6,-4.951,0,0.032,0.461,0.00000182,0.205,0.501,125.986,4
spotify:track:6K4t31amVTZDgR3sKmwUJJ,"The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,89,true,,2025-08-28T00:18:27Z,"neo-psychedelic,indie","Universal Music Australia Pty. Ltd.",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
spotify:track:2MF4HtZHBoUliOi9nOAbS0,"Purity (feat. Frank Ocean)","TESTING","A$AP Rocky;Frank Ocean",2018-05-25,262356,64,true,,2025-08-27T19:28:57Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.593,0.37,11,-11.674,0,0.397,0.832,0,0.108,0.312,135.391,4
spotify:track:4iG2gAwKXsOcijVaVXzRPW,"Time to Pretend","Oracular Spectacular","MGMT",2007-12-14,261000,78,true,,2025-08-26T21:33:00Z,"indie","Red Ink/Columbia",0.438,0.94,2,-3.249,1,0.0452,0.0000874,0.0777,0.3,0.421,100.99,3
spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,"Ex-Factor","The Miseducation of Lauryn Hill","Ms. Lauryn Hill",1998-08-25,326533,75,false,,2025-08-26T08:17:04Z,"neo soul","Ruffhouse/Columbia",0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,4
spotify:track:1CSAUEapYQQOD50ardFG0K,"Glide","Glide","NEIKED;Portugal. The Man",2025-03-28,184405,71,false,,2025-08-21T10:40:03Z,"","Columbia Local",0.767,0.698,3,-6.559,1,0.0334,0.044,0.000117,0.171,0.531,121.99,4
spotify:track:1NaSrCqTnZdlusQ82SJhGN,"TWENTIES","TWENTIES","GIVĒON",2025-02-07,171955,66,false,,2025-08-16T22:29:35Z,"r&b","Epic",0.547,0.583,7,-7.69,1,0.0475,0.0512,0,0.302,0.401,78.972,3
spotify:track:3HicVYRwRPSUWUMQW4tv2F,"Redbone (with GloRilla)","Redbone (with GloRilla)","Lil Baby;GloRilla",2025-01-02,132000,49,true,,2025-08-16T22:29:27Z,"","Quality Control Music/Motown Records",0.615,0.493,1,-7.635,1,0.37,0.00127,0,0.345,0.0791,77.201,4
spotify:track:4XlNNRHfvBRj5YEz04NGUQ,"left to right","left to right","rommulas;2hollis",2025-05-23,154285,61,true,,2025-08-11T22:01:59Z,"hyperpop,electroclash","rommulas",0.802,0.68,10,-3.412,1,0.227,0.284,0.00000592,0.106,0.799,112.018,4
spotify:track:0rx7xu0RmZLpJjKNVZjSVv,"Love Hangover (feat. Dominic Fike)","Ruby","JENNIE;Dominic Fike",2025-03-07,180129,73,true,,2025-08-11T00:03:02Z,"k-pop","OA Entertainment/Columbia",0.627,0.781,0,-6.011,0,0.227,0.121,0,0.133,0.581,147.691,4
spotify:track:5DxDLsW6PsLz5gkwC7Mk5S,"Free","KPop Demon Hunters (Soundtrack from the Netflix Film)","Rumi;Jinu;KPop Demon Hunters Cast;EJAE;Andrew Choi",2025-06-20,187963,85,false,,2025-08-10T10:47:11Z,"k-pop","K-Pop Demon Hunters",0.648,0.56,1,-5.597,1,0.0706,0.225,0,0.0991,0.437,139.781,4
spotify:track:0d28khcov6AiegSCpG5TuT,"Feel Good Inc.","Demon Days","Gorillaz;De La Soul",2005-05-23,222640,89,false,,2025-08-09T20:03:37Z,"jazz rap,east coast hip hop","Parlophone UK",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
spotify:track:7z7kvUQGwlC6iOl7vMuAr9,"Dancing In The Flames","Dancing In The Flames","The Weeknd",2024-09-13,220036,74,false,,2025-08-08T00:32:29Z,"","XO / Republic Records",0.552,0.73,1,-6.203,1,0.0381,0.0011,0,0.0837,0.162,116.875,4
spotify:track:0ck5IoJtpILtISdfppg4yb,"Jersey Giant","Someone You Don't Know","Evan Honer;Julia DiGrazia",2023-10-06,256021,34,false,,2025-08-06T10:28:34Z,"","Cloverdale Records",0.576,0.331,8,-11.021,1,0.031,0.435,0,0.144,0.772,88.237,4
